User_ID,Post_ID,Reaction,timestamp
4275,4276,0,2021-07-21 05:43:41
0,4276,0,2021-10-29 12:46:01
2022-01-23 11:45:47,4276,0,2021-08-30 17:54:09
2022-01-23 11:45:47,4276,0,2021-04-17 03:40:00
0,4277,0,2021-10-17 21:17:13
0,4277,0,2021-11-18 15:56:26
2022-01-23 11:45:47,4277,0,2022-02-05 11:56:32
0,4277,0,2022-02-06 00:48:58
4276,4277,0,2022-04-16 20:42:20
4276,4277,0,2022-01-25 03:42:53
2021-04-17 03:40:00,4277,0,2022-01-14 21:31:00
2021-04-17 03:40:00,4277,0,2022-04-22 12:21:50
0,4277,0,2021-10-25 00:22:31
4276,4277,0,2022-04-20 21:40:38
4277,4278,0,2022-03-16 20:22:16
2022-04-20 21:40:38,4278,0,2021-05-31 04:37:59
2022-04-20 21:40:38,4278,0,2021-08-10 08:12:04
2022-04-20 21:40:38,4278,0,2021-03-04 12:51:53
0,4278,0,2021-09-22 17:48:56
0,4278,0,2021-05-17 05:54:33
0,4278,0,2022-01-26 19:54:07
2022-04-20 21:40:38,4278,0,2021-05-11 19:17:18
0,4278,0,2021-05-10 10:19:23
2022-04-20 21:40:38,4278,0,2021-04-09 07:44:04
0,4279,0,2021-12-23 08:00:58
4278,4279,0,2021-12-24 05:01:35
4278,4279,0,2021-12-07 15:35:14
0,4280,0,2022-03-25 01:52:00
2021-12-07 15:35:14,4280,0,2021-12-13 01:18:31
2021-12-07 15:35:14,4280,0,2020-12-11 20:06:16
0,4280,0,2022-02-04 12:35:07
0,4280,0,2021-01-23 09:17:08
0,4280,0,2020-10-11 00:55:51
0,4280,0,2021-09-17 20:14:55
0,4281,0,2022-01-10 05:03:56
0,4281,0,2022-01-04 07:11:38
2022-01-04 07:11:38,4282,0,2021-04-11 17:14:09
4281,4282,0,2021-09-09 04:21:28
0,4282,0,2021-10-26 04:36:59
2022-01-04 07:11:38,4282,0,2020-10-08 04:05:52
0,4282,0,2021-12-17 07:42:58
4281,4282,0,2021-06-03 10:57:22
4281,4282,0,2020-09-29 06:07:01
0,4282,0,2021-05-19 10:52:44
4281,4282,0,2022-03-14 21:20:09
2022-03-14 21:20:09,4283,0,2022-04-24 03:35:30
2022-03-14 21:20:09,4283,0,2022-03-11 22:39:48
4282,4283,0,2022-04-17 23:29:37
4281,4283,0,2022-03-27 22:20:56
4281,4283,0,2022-04-08 11:19:11
2022-03-14 21:20:09,4283,0,2022-03-24 08:10:08
4282,4283,0,2022-03-16 01:55:25
0,4283,0,2022-04-12 02:40:55
2022-04-12 02:40:55,4284,0,2021-12-08 21:14:11
2022-04-12 02:40:55,4284,0,2022-03-12 14:57:23
2022-04-12 02:40:55,4284,0,2022-03-06 12:03:36
0,4284,0,2022-01-20 11:08:43
4284,4285,0,2022-03-03 22:25:26
4284,4286,0,2022-02-18 08:38:26
4284,4286,0,2022-03-01 17:31:09
4285,4286,0,2022-04-25 11:36:34
4284,4286,0,2022-03-22 07:06:49
4284,4286,0,2022-01-07 10:28:26
4284,4286,0,2022-04-18 04:41:59
4285,4286,0,2022-04-12 23:05:53
4285,4286,0,2022-01-14 12:52:04
2022-01-14 12:52:04,4287,0,2020-10-20 01:39:09
2022-01-14 12:52:04,4287,0,2020-09-29 16:59:37
4286,4287,0,2020-08-28 05:05:46
2022-01-14 12:52:04,4287,0,2021-05-28 19:58:31
4285,4287,0,2020-11-29 03:45:16
4286,4287,0,2021-07-02 16:05:11
4285,4287,0,2021-05-31 10:17:40
4285,4288,0,2021-09-29 05:38:08
0,4288,0,2021-12-13 20:09:45
2021-05-31 10:17:40,4288,0,2022-03-05 22:29:28
4285,4288,0,2021-10-29 05:55:21
4288,4289,0,2021-11-05 06:21:01
2021-10-29 05:55:21,4289,0,2022-02-13 17:05:52
0,4291,0,2022-04-20 20:18:43
2021-10-29 05:55:21,4291,0,2022-04-13 11:35:29
4289,4291,0,2022-04-22 10:19:56
4289,4293,0,2022-02-04 16:47:19
4291,4293,0,2022-02-06 23:53:39
4289,4293,0,2022-02-14 14:22:09
4291,4293,0,2022-04-20 18:35:41
0,4294,0,2022-02-19 01:04:54
2022-04-20 18:35:41,4294,0,2022-03-03 07:57:39
0,4295,0,2022-04-24 09:47:58
0,4295,0,2022-04-08 21:10:21
2022-04-20 18:35:41,4295,0,2022-04-10 11:10:05
2022-03-03 07:57:39,4295,0,2022-04-22 16:28:07
4295,4296,0,2021-06-27 19:41:08
2022-03-03 07:57:39,4296,0,2021-05-09 13:40:25
2022-03-03 07:57:39,4296,0,2022-03-12 15:07:46
4295,4296,0,2021-03-30 16:42:45
2022-04-22 16:28:07,4296,0,2021-11-01 18:36:04
0,4296,0,2021-10-04 17:59:28
2022-04-22 16:28:07,4296,0,2021-08-15 19:12:58
4295,4296,0,2022-01-10 14:33:19
2022-04-22 16:28:07,4296,0,2021-04-09 00:36:27
0,4297,0,2022-04-02 01:46:11
4296,4297,0,2022-03-21 20:57:42
4296,4297,0,2021-11-19 19:47:26
2021-04-09 00:36:27,4297,0,2022-03-07 06:00:01
2022-04-22 16:28:07,4297,0,2022-02-07 15:53:44
0,4297,0,2022-03-24 16:52:54
2021-04-09 00:36:27,4297,0,2022-04-23 13:46:03
4296,4297,0,2021-11-26 01:30:43
2022-04-22 16:28:07,4297,0,2022-04-10 22:49:58
2022-04-22 16:28:07,4298,0,2022-01-13 15:56:07
2022-04-10 22:49:58,4298,0,2022-03-29 22:03:53
0,4298,0,2022-01-23 03:24:33
2022-04-10 22:49:58,4298,0,2022-01-06 14:06:43
2022-01-06 14:06:43,4299,0,2022-04-05 04:18:06
2022-01-06 14:06:43,4299,0,2022-04-04 23:26:49
2022-04-10 22:49:58,4299,0,2022-04-02 11:03:52
0,4299,0,2022-04-16 01:40:19
4298,4299,0,2022-04-08 18:33:19
4298,4299,0,2022-04-12 14:23:23
4298,4299,0,2022-04-08 16:32:21
4299,4300,0,2022-04-19 17:37:28
4299,4300,0,2022-04-28 18:28:24
2022-04-28 18:28:24,4301,0,2022-01-29 03:37:59
0,4301,0,2021-07-08 11:46:54
0,4301,0,2020-12-01 02:38:54
0,4302,0,2022-04-05 19:30:04
4301,4302,0,2021-12-18 23:55:25
0,4302,0,2021-06-29 11:28:04
4301,4302,0,2021-05-05 10:09:42
0,4302,0,2021-12-24 16:10:20
2020-12-01 02:38:54,4302,0,2022-03-18 20:59:32
4302,4303,0,2021-07-04 10:47:17
0,4303,0,2022-04-11 02:25:02
2020-12-01 02:38:54,4303,0,2022-01-03 03:41:40
2022-03-18 20:59:32,4303,0,2021-03-19 04:48:08
0,4303,0,2021-01-12 22:58:51
4303,4304,0,2022-03-04 19:35:43
0,4304,0,2022-03-27 00:09:19
0,4304,0,2022-04-11 09:38:10
0,4304,0,2022-04-22 04:30:14
0,4304,0,2022-04-18 07:46:48
4303,4304,0,2022-04-24 10:57:53
4303,4304,0,2022-03-02 16:36:52
2021-01-12 22:58:51,4304,0,2022-03-28 17:42:28
2022-03-28 17:42:28,4305,0,2022-03-23 16:53:18
0,4305,0,2022-04-19 15:13:49
0,4305,0,2022-04-02 07:10:44
4305,4306,0,2021-12-28 03:34:08
4305,4306,0,2022-01-23 00:39:25
0,4306,0,2022-01-11 06:04:30
0,4307,0,2022-04-12 06:00:24
0,4307,0,2022-04-17 01:01:14
0,4308,0,2021-08-04 14:40:42
0,4308,0,2021-09-23 09:44:42
4307,4308,0,2021-06-13 18:50:19
4307,4309,0,2021-10-05 00:26:41
0,4309,0,2021-02-23 20:34:22
4307,4309,0,2022-03-18 07:55:11
4307,4309,0,2021-01-14 12:22:29
0,4309,0,2022-04-01 12:39:49
4308,4309,0,2020-11-24 01:49:28
2021-06-13 18:50:19,4309,0,2021-03-14 04:15:58
4309,4310,0,2022-02-17 09:18:53
2021-06-13 18:50:19,4310,0,2021-11-25 04:07:54
2021-06-13 18:50:19,4311,0,2020-08-06 08:03:00
2021-11-25 04:07:54,4311,0,2022-01-09 15:02:07
0,4311,0,2021-04-13 03:09:04
0,4311,0,2022-03-09 20:23:25
2021-11-25 04:07:54,4311,0,2021-11-11 17:40:48
2021-11-25 04:07:54,4311,0,2021-01-27 23:47:59
0,4312,0,2021-11-10 21:08:29
0,4312,0,2021-04-29 15:16:29
0,4312,0,2021-05-05 20:44:17
0,4312,0,2022-04-15 16:43:34
2021-01-27 23:47:59,4312,0,2021-10-04 05:47:27
2021-11-25 04:07:54,4312,0,2021-04-10 23:04:07
4311,4312,0,2021-01-07 07:59:32
0,4312,0,2021-10-27 13:32:44
4311,4312,0,2021-08-21 22:40:20
2021-08-21 22:40:20,4313,0,2022-03-08 12:57:18
4312,4313,0,2022-04-28 00:59:53
2021-08-21 22:40:20,4313,0,2022-02-16 03:22:56
2021-08-21 22:40:20,4313,0,2022-03-10 03:58:17
4312,4313,0,2022-02-12 05:57:03
4312,4313,0,2021-12-30 23:51:14
2021-08-21 22:40:20,4313,0,2022-01-05 20:36:19
2021-08-21 22:40:20,4313,0,2021-12-13 22:47:12
4311,4313,0,2022-02-26 02:53:56
4312,4313,0,2022-01-29 22:09:15
4313,4314,0,2021-11-13 13:39:30
4312,4314,0,2022-02-20 02:23:42
4313,4314,0,2022-04-21 17:28:02
0,4314,0,2021-11-15 17:21:04
0,4314,0,2022-04-07 21:41:16
4313,4314,0,2021-11-11 23:50:12
4312,4314,0,2021-10-13 18:19:25
4312,4314,0,2022-01-31 01:07:57
4314,4315,0,2021-10-28 12:23:39
0,4315,0,2022-04-25 02:58:40
0,4316,0,2022-04-14 19:44:21
0,4316,0,2022-04-05 02:40:16
0,4316,0,2022-04-26 02:02:07
2022-04-26 02:02:07,4317,0,2022-02-20 05:21:46
0,4317,0,2021-11-11 00:00:55
0,4317,0,2021-01-01 20:52:12
0,4317,0,2022-04-17 10:04:02
4316,4317,0,2021-08-11 17:23:15
0,4318,0,2022-04-25 05:28:49
4316,4318,0,2022-04-20 11:06:38
4317,4318,0,2022-04-26 15:05:56
4316,4318,0,2022-04-22 20:08:13
4318,4319,0,2021-12-29 11:06:04
2022-04-22 20:08:13,4319,0,2022-04-13 04:25:14
4316,4319,0,2022-03-25 11:34:12
4316,4319,0,2022-02-22 10:26:47
4318,4319,0,2022-01-30 23:09:48
0,4319,0,2021-12-24 01:09:00
4316,4319,0,2022-04-10 15:37:40
0,4319,0,2022-02-07 22:12:48
0,4319,0,2022-03-17 11:37:56
2022-04-22 20:08:13,4319,0,2022-01-09 12:13:56
4319,4320,0,2021-07-08 04:03:49
2022-04-22 20:08:13,4320,0,2022-04-25 06:08:48
2022-01-09 12:13:56,4320,0,2022-02-18 07:45:05
4319,4320,0,2021-10-16 12:29:44
2022-01-09 12:13:56,4320,0,2022-01-14 14:43:40
2022-01-09 12:13:56,4320,0,2022-03-14 06:53:09
4320,4321,0,2022-02-24 03:49:11
4320,4321,0,2022-04-09 10:36:50
4321,4322,0,2021-09-10 02:11:49
4321,4322,0,2022-04-11 06:57:08
2022-04-09 10:36:50,4322,0,2022-04-13 17:22:18
0,4322,0,2022-01-05 05:19:10
4321,4322,0,2022-01-22 04:16:46
2022-04-09 10:36:50,4322,0,2021-07-02 23:15:06
2022-04-09 10:36:50,4323,0,2022-03-09 21:10:53
2021-07-02 23:15:06,4323,0,2021-06-30 22:07:41
2021-07-02 23:15:06,4323,0,2022-02-02 03:39:09
0,4324,0,2021-12-21 13:34:49
4323,4324,0,2021-10-03 23:01:55
4323,4324,0,2021-09-05 10:36:46
2022-02-02 03:39:09,4324,0,2022-01-19 22:22:34
4323,4324,0,2021-02-26 05:44:31
4323,4324,0,2021-02-21 21:42:57
4323,4324,0,2021-06-28 11:44:41
2022-02-02 03:39:09,4324,0,2021-11-15 20:00:32
2022-02-02 03:39:09,4324,0,2022-01-20 11:56:11
2022-02-02 03:39:09,4324,0,2022-04-07 06:30:46
2022-02-02 03:39:09,4325,0,2021-09-01 17:00:05
2022-02-02 03:39:09,4325,0,2021-07-01 21:19:57
2022-02-02 03:39:09,4325,0,2021-07-29 23:36:32
4324,4325,0,2021-05-25 01:29:59
0,4325,0,2021-09-17 15:05:04
2022-04-07 06:30:46,4325,0,2022-03-31 13:11:57
4324,4325,0,2022-04-04 11:03:01
4324,4326,0,2022-02-09 09:45:58
4325,4326,0,2022-04-16 04:55:21
4326,4327,0,2022-04-14 18:15:58
0,4327,0,2021-10-22 07:17:52
4325,4327,0,2021-04-21 12:40:04
2022-04-16 04:55:21,4327,0,2022-01-09 03:16:10
0,4327,0,2021-10-08 19:36:20
4325,4327,0,2022-04-16 07:40:54
4326,4327,0,2022-04-01 16:51:32
4326,4327,0,2022-04-28 11:22:25
0,4328,0,2021-12-23 16:15:53
4326,4328,0,2022-04-25 21:12:33
4327,4328,0,2022-01-24 19:12:10
4327,4328,0,2021-12-08 23:17:51
2022-04-28 11:22:25,4328,0,2022-02-06 21:40:56
0,4329,0,2022-04-01 23:45:05
4328,4329,0,2022-03-09 18:27:30
4328,4329,0,2022-02-09 18:17:40
2022-02-06 21:40:56,4329,0,2021-11-05 16:02:23
0,4329,0,2021-11-15 03:55:15
2022-04-28 11:22:25,4329,0,2021-10-01 22:08:01
4329,4330,0,2022-01-30 03:52:23
2022-04-28 11:22:25,4330,0,2022-02-16 20:42:38
2021-10-01 22:08:01,4330,0,2022-03-23 04:49:34
2022-04-28 11:22:25,4330,0,2022-02-15 12:37:40
2022-02-15 12:37:40,4331,0,2022-03-17 12:29:58
0,4331,0,2022-03-12 13:32:16
2022-02-15 12:37:40,4331,0,2022-03-14 04:26:11
2022-02-15 12:37:40,4332,0,2022-03-24 00:34:52
2022-03-14 04:26:11,4332,0,2021-11-15 19:54:10
2022-03-14 04:26:11,4332,0,2022-03-22 21:56:09
2022-02-15 12:37:40,4332,0,2022-04-28 04:37:08
0,4332,0,2021-11-04 21:05:21
0,4333,0,2022-04-28 16:00:38
4332,4333,0,2022-04-22 12:54:45
4332,4333,0,2022-04-27 13:54:01
0,4333,0,2022-04-24 08:46:19
2021-11-04 21:05:21,4333,0,2022-04-25 00:04:29
2022-04-25 00:04:29,4334,0,2022-02-27 23:09:14
2021-11-04 21:05:21,4334,0,2022-04-03 20:25:13
2022-04-25 00:04:29,4334,0,2022-04-04 07:50:41
4334,4335,0,2022-04-13 00:59:46
0,4335,0,2022-04-15 06:29:29
0,4335,0,2022-04-01 17:51:58
2022-04-01 17:51:58,4336,0,2022-04-11 10:31:48
4335,4336,0,2022-03-29 18:25:25
2022-04-01 17:51:58,4336,0,2022-03-31 15:32:40
4336,4337,0,2021-07-27 02:19:39
2022-04-01 17:51:58,4337,0,2021-07-23 05:42:12
4336,4337,0,2021-05-07 00:32:35
2022-04-01 17:51:58,4337,0,2022-03-29 09:36:30
0,4337,0,2021-03-16 19:14:04
2022-04-01 17:51:58,4337,0,2021-09-14 23:35:51
2021-09-14 23:35:51,4338,0,2022-04-19 02:09:02
2022-04-01 17:51:58,4338,0,2022-02-26 06:04:19
2021-09-14 23:35:51,4338,0,2022-02-02 04:16:04
0,4338,0,2022-04-12 22:39:43
2021-09-14 23:35:51,4338,0,2022-02-16 08:52:27
2021-09-14 23:35:51,4338,0,2022-01-11 21:10:14
2021-09-14 23:35:51,4338,0,2022-02-17 18:45:20
2022-02-17 18:45:20,4339,0,2020-10-03 07:45:02
2022-02-17 18:45:20,4339,0,2021-04-15 10:52:18
2021-09-14 23:35:51,4339,0,2022-03-08 14:16:31
2021-09-14 23:35:51,4339,0,2020-09-16 15:31:49
2022-02-17 18:45:20,4339,0,2021-07-04 16:44:16
4339,4340,0,2021-06-01 20:05:32
4339,4340,0,2022-04-14 18:21:33
2022-02-17 18:45:20,4340,0,2022-03-31 19:24:29
2021-07-04 16:44:16,4340,0,2022-03-17 23:07:27
2021-07-04 16:44:16,4340,0,2021-12-10 22:58:58
2021-07-04 16:44:16,4340,0,2022-03-08 08:13:46
0,4340,0,2021-12-22 22:50:24
0,4340,0,2022-02-22 03:55:19
2022-02-17 18:45:20,4340,0,2021-07-12 09:36:39
4339,4340,0,2021-07-06 21:10:08
4339,4341,0,2021-09-17 03:20:55
2021-07-06 21:10:08,4341,0,2021-08-18 10:48:53
2021-07-06 21:10:08,4341,0,2022-01-15 19:10:52
4339,4341,0,2022-04-11 09:51:35
0,4341,0,2021-07-25 23:09:07
4339,4341,0,2022-02-11 08:45:43
4340,4341,0,2021-09-01 22:41:40
2021-07-06 21:10:08,4341,0,2021-12-12 03:01:14
0,4342,0,2022-04-17 23:59:42
0,4342,0,2022-04-18 23:05:45
2021-12-12 03:01:14,4342,0,2021-09-22 03:18:48
4341,4342,0,2020-10-26 00:49:59
2021-07-06 21:10:08,4342,0,2020-09-03 08:12:02
2021-07-06 21:10:08,4342,0,2020-10-17 02:01:01
2021-07-06 21:10:08,4342,0,2021-12-08 17:08:30
0,4342,0,2021-09-12 22:33:39
0,4342,0,2020-07-07 19:41:38
0,4342,0,2021-03-24 17:45:08
0,4343,0,2021-12-19 02:52:51
0,4343,0,2022-01-19 22:31:15
2022-01-19 22:31:15,4344,0,2022-01-22 23:40:44
4343,4344,0,2020-10-01 14:35:19
2022-01-19 22:31:15,4344,0,2021-10-23 04:30:41
0,4344,0,2021-10-31 06:23:41
4344,4345,0,2022-01-26 04:42:23
4344,4345,0,2022-02-21 17:24:38
0,4345,0,2022-02-21 16:49:13
0,4345,0,2022-02-26 13:07:59
2022-02-26 13:07:59,4346,0,2022-01-14 12:17:51
4345,4346,0,2021-12-01 13:03:18
0,4346,0,2021-12-05 01:22:08
4345,4346,0,2022-01-20 01:24:57
0,4346,0,2022-02-07 21:31:41
0,4346,0,2021-10-27 21:27:56
4345,4346,0,2022-03-25 11:55:28
4345,4346,0,2022-01-08 10:54:24
2022-02-26 13:07:59,4346,0,2021-12-19 17:53:58
0,4346,0,2021-11-22 08:08:59
2021-11-22 08:08:59,4347,0,2022-04-02 18:49:03
4346,4347,0,2021-12-21 02:48:59
4346,4347,0,2022-02-04 00:26:01
0,4347,0,2021-11-12 22:59:18
0,4347,0,2022-01-15 10:59:59
0,4347,0,2022-02-01 09:30:45
4347,4349,0,2022-04-05 12:02:34
0,4349,0,2022-04-22 04:21:13
0,4349,0,2022-04-06 00:13:33
2022-02-01 09:30:45,4349,0,2022-04-13 07:53:32
4347,4349,0,2022-04-28 08:54:19
2022-02-01 09:30:45,4349,0,2022-04-26 04:25:19
0,4349,0,2022-04-18 20:02:01
2022-02-01 09:30:45,4349,0,2022-04-28 15:02:37
0,4349,0,2022-04-21 10:58:43
4347,4349,0,2022-04-24 13:55:44
4347,4351,0,2022-04-16 17:54:47
4351,4352,0,2021-11-01 15:03:06
4347,4352,0,2021-08-04 17:38:31
2022-04-16 17:54:47,4352,0,2021-07-23 05:24:14
4351,4352,0,2022-02-16 00:32:27
0,4352,0,2021-11-09 15:07:02
4347,4352,0,2022-03-04 04:01:55
0,4352,0,2021-08-31 05:22:33
4347,4352,0,2022-03-18 12:57:57
4351,4352,0,2021-09-21 14:19:08
2022-04-16 17:54:47,4352,0,2021-12-18 17:48:12
2022-04-16 17:54:47,4353,0,2022-04-05 20:16:30
4352,4353,0,2022-03-09 15:19:17
0,4353,0,2022-02-03 00:32:57
4352,4353,0,2022-02-14 05:31:07
2021-12-18 17:48:12,4353,0,2022-03-12 04:48:18
0,4353,0,2022-01-28 13:39:29
0,4354,0,2022-03-06 08:12:26
0,4354,0,2022-03-23 08:15:37
0,4354,0,2022-04-17 09:31:08
0,4354,0,2022-04-06 14:07:59
2022-01-28 13:39:29,4354,0,2022-03-30 17:58:07
4353,4354,0,2022-03-31 13:04:14
4353,4354,0,2022-02-25 15:44:07
0,4354,0,2022-03-29 19:54:46
0,4355,0,2022-03-24 16:04:39
2022-03-29 19:54:46,4355,0,2021-02-09 02:56:28
2022-03-29 19:54:46,4355,0,2020-08-15 20:19:41
4354,4355,0,2020-12-06 21:22:44
2022-03-29 19:54:46,4355,0,2020-10-25 08:59:26
2022-03-29 19:54:46,4355,0,2021-03-10 11:28:21
2021-03-10 11:28:21,4356,0,2022-04-21 02:39:12
0,4356,0,2022-03-27 19:44:29
0,4356,0,2022-04-11 20:37:23
2022-03-29 19:54:46,4356,0,2022-03-15 06:03:43
0,4356,0,2022-03-05 23:38:08
2022-03-05 23:38:08,4357,0,2022-04-19 03:50:26
4356,4357,0,2022-04-27 23:59:32
4356,4357,0,2022-04-24 01:27:24
0,4357,0,2022-04-25 20:52:38
0,4357,0,2022-04-24 04:27:36
0,4357,0,2022-04-19 00:20:32
0,4357,0,2022-04-28 13:22:52
4356,4357,0,2022-04-25 21:08:17
4356,4357,0,2022-04-23 14:15:34
2022-03-05 23:38:08,4357,0,2022-04-23 04:48:34
0,4358,0,2022-03-27 07:04:04
2022-03-05 23:38:08,4358,0,2021-10-18 17:02:43
4357,4358,0,2021-08-21 20:27:38
2022-04-23 04:48:34,4358,0,2021-03-16 04:08:29
2021-03-16 04:08:29,4359,0,2022-01-19 19:14:10
4358,4359,0,2021-11-25 04:04:32
2021-03-16 04:08:29,4359,0,2022-03-19 04:46:12
4358,4359,0,2021-12-29 16:19:39
0,4359,0,2022-02-23 14:47:38
2021-03-16 04:08:29,4359,0,2021-11-05 23:03:13
0,4360,0,2021-09-10 05:56:51
2021-03-16 04:08:29,4360,0,2022-04-17 09:56:43
2021-11-05 23:03:13,4360,0,2021-10-07 12:40:29
2021-03-16 04:08:29,4360,0,2021-12-25 14:53:32
0,4361,0,2021-11-29 15:29:11
4361,4362,0,2020-01-04 01:57:27
0,4362,0,2021-11-23 15:02:50
2021-11-29 15:29:11,4362,0,2022-03-22 01:31:21
4361,4362,0,2020-04-18 02:12:41
4362,4364,0,2022-01-22 12:01:52
2020-04-18 02:12:41,4364,0,2021-09-11 14:00:41
2021-09-11 14:00:41,4365,0,2022-04-19 14:05:44
4364,4365,0,2022-03-31 20:55:12
4364,4365,0,2022-04-19 00:50:56
0,4365,0,2022-04-18 23:22:59
4364,4365,0,2022-03-31 08:42:57
4364,4365,0,2022-04-25 10:10:43
2021-09-11 14:00:41,4365,0,2022-04-23 07:45:23
4364,4365,0,2022-04-13 10:02:32
4364,4365,0,2022-04-11 10:23:05
0,4366,0,2021-08-30 03:59:49
4365,4366,0,2022-03-04 04:53:57
0,4366,0,2021-11-05 10:24:25
4364,4366,0,2021-11-10 11:38:07
0,4367,0,2021-11-13 03:11:13
2021-11-13 03:11:13,4368,0,2021-10-28 21:55:18
2021-11-13 03:11:13,4368,0,2021-12-11 11:59:43
2021-11-13 03:11:13,4368,0,2021-11-28 11:20:42
0,4369,0,2021-02-06 02:57:16
2021-11-13 03:11:13,4369,0,2021-03-03 06:13:23
4368,4369,0,2021-04-01 07:15:49
0,4369,0,2021-10-21 12:31:02
2021-11-28 11:20:42,4369,0,2020-11-13 05:04:49
4368,4369,0,2020-12-27 18:03:25
2021-11-13 03:11:13,4369,0,2021-02-12 20:04:01
2021-11-28 11:20:42,4369,0,2020-10-11 21:18:05
2021-11-28 11:20:42,4369,0,2021-03-23 01:00:09
0,4369,0,2020-12-12 11:18:31
2020-12-12 11:18:31,4371,0,2022-01-18 05:52:59
4369,4371,0,2022-02-06 20:04:02
2020-12-12 11:18:31,4371,0,2022-03-05 18:31:24
0,4371,0,2022-01-24 16:38:58
0,4371,0,2021-12-16 15:10:39
0,4372,0,2022-03-25 07:45:16
0,4373,0,2022-01-29 20:48:51
0,4373,0,2021-10-27 08:01:55
2022-03-25 07:45:16,4373,0,2022-03-07 14:37:15
2022-03-25 07:45:16,4373,0,2022-03-30 06:05:10
0,4373,0,2021-12-24 21:57:31
4372,4373,0,2022-03-17 16:36:54
0,4373,0,2022-03-06 06:08:50
2022-03-25 07:45:16,4373,0,2022-01-31 15:30:25
4372,4373,0,2022-02-18 15:07:23
4373,4374,0,2022-03-31 01:08:14
4373,4374,0,2021-10-22 02:43:18
4373,4374,0,2022-02-17 18:19:52
0,4375,0,2022-03-23 17:43:40
4374,4375,0,2022-03-15 14:43:19
0,4375,0,2022-04-18 14:44:40
4373,4375,0,2022-04-09 21:15:58
2022-02-17 18:19:52,4375,0,2022-04-26 07:27:00
2022-02-17 18:19:52,4375,0,2022-04-01 15:47:15
2022-02-17 18:19:52,4375,0,2022-04-13 22:10:57
4373,4375,0,2022-04-25 23:34:10
4375,4376,0,2022-02-26 03:12:34
4375,4376,0,2022-04-11 12:42:20
0,4376,0,2022-04-13 13:02:45
4373,4376,0,2022-03-19 18:33:37
0,4376,0,2022-04-16 06:00:18
4375,4376,0,2022-02-25 19:40:10
0,4376,0,2022-04-24 15:37:29
2022-04-25 23:34:10,4376,0,2022-04-25 02:52:11
4376,4377,0,2020-05-14 01:49:32
2022-04-25 23:34:10,4377,0,2021-03-24 19:54:27
2022-04-25 23:34:10,4377,0,2022-02-21 00:09:49
0,4377,0,2021-06-24 19:15:06
0,4377,0,2019-12-07 19:04:06
4377,4378,0,2021-05-23 03:42:46
0,4378,0,2022-01-09 18:41:11
0,4378,0,2022-02-05 16:15:55
0,4378,0,2022-04-05 09:56:35
2019-12-07 19:04:06,4378,0,2021-01-31 17:55:09
0,4378,0,2022-04-02 14:33:16
0,4378,0,2021-11-16 14:59:25
0,4378,0,2021-10-01 04:24:08
0,4378,0,2021-10-08 08:55:07
2021-10-08 08:55:07,4379,0,2021-10-05 15:33:17
0,4379,0,2022-02-04 08:57:22
4378,4379,0,2021-07-26 15:42:03
2021-07-26 15:42:03,4380,0,2022-03-23 23:07:38
2021-07-26 15:42:03,4380,0,2021-10-28 23:18:10
4379,4380,0,2021-12-01 10:31:32
4378,4380,0,2021-10-07 04:38:22
4378,4380,0,2022-01-13 09:12:29
4379,4380,0,2021-12-24 16:47:08
4379,4381,0,2022-04-05 06:47:48
2022-04-05 06:47:48,4382,0,2022-04-27 20:06:53
4379,4382,0,2022-03-27 04:19:28
0,4385,0,2021-11-13 16:07:55
2022-03-27 04:19:28,4385,0,2022-04-10 02:31:15
4379,4385,0,2021-12-21 17:19:50
0,4385,0,2021-09-22 08:46:52
4382,4385,0,2022-03-14 05:26:50
4382,4385,0,2022-02-13 17:55:05
2022-03-27 04:19:28,4385,0,2022-02-22 07:53:27
4382,4385,0,2021-12-15 18:18:32
4382,4385,0,2021-11-03 19:47:02
4382,4386,0,2020-10-19 03:27:49
2021-11-03 19:47:02,4386,0,2021-06-13 16:41:46
4385,4386,0,2021-02-13 20:45:09
4385,4386,0,2021-08-12 06:55:40
4385,4387,0,2021-12-06 16:12:23
2021-12-06 16:12:23,4388,0,2021-06-09 06:34:56
2021-12-06 16:12:23,4388,0,2020-12-11 00:38:05
4387,4388,0,2022-01-03 00:03:14
4388,4389,0,2022-03-22 23:21:08
0,4389,0,2022-03-31 06:28:10
0,4390,0,2022-03-24 20:16:13
4389,4390,0,2022-01-25 08:18:21
2022-03-31 06:28:10,4390,0,2022-04-18 16:44:45
4389,4390,0,2022-04-21 10:41:37
4389,4390,0,2021-10-19 11:03:35
0,4390,0,2022-03-06 15:34:03
2022-03-31 06:28:10,4390,0,2021-11-03 13:45:20
0,4390,0,2021-11-19 03:01:53
2022-03-31 06:28:10,4390,0,2022-01-16 03:55:51
4390,4391,0,2022-04-08 18:49:12
4390,4391,0,2022-04-25 12:37:54
4390,4392,0,2022-01-18 21:29:46
0,4392,0,2022-01-20 14:58:31
4391,4392,0,2021-11-22 12:46:34
2022-04-25 12:37:54,4392,0,2021-12-30 16:43:55
2022-04-25 12:37:54,4392,0,2021-12-09 09:31:00
0,4392,0,2022-01-09 07:02:46
0,4393,0,2021-08-26 22:20:03
0,4393,0,2021-11-25 19:12:07
4392,4393,0,2021-12-28 06:08:13
2022-01-09 07:02:46,4393,0,2022-02-24 06:20:47
4392,4393,0,2021-10-07 07:48:12
